Prey;WT_NC;WT_S;WT_FCS;G12_NC;G12_S;G12_FCS;G13_NC;G13_S;G13_FCS;Q61_NC;Q61_S;Q61_FCS
Q9BYI3-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZF1-3;1;1;1;1;1;1;1;1;1;1;1;1
Q9BZG1-2;0;0;0;0;1;0;0;1;0;0;1;0
Q9BZI7;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZL4-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZQ8;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZX2;0;0;0;0;0;0;0;0;0;0;0;0
Q9C026-5;0;0;0;0;0;0;0;0;0;0;0;0
Q9C0B0;0;0;0;0;0;0;0;0;0;0;0;0
Q9C0B5-2;1;1;1;0;1;1;0;1;1;1;1;0
Q9C0C2;1;1;1;0;0;0;0;1;1;1;1;1
Q9C0C9;0;0;0;0;0;0;0;0;0;0;0;0
Q9C0D5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9C0H5;0;0;0;0;0;0;0;0;0;0;0;0
Q9C0I1-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9GZP4;0;0;0;0;0;0;0;0;0;0;0;0
Q9GZT3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H019-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H074;0;0;0;0;0;0;0;0;0;0;0;0
Q9H089;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0A0;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0B6;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0C8;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0D6;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0E2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0H5;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0L4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0S4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0U4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0W5;0;0;0;0;0;0;0;0;0;0;0;0
Q9H1A4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H1I8-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H223;1;0;1;0;0;1;0;0;1;1;1;1
Q9H269;0;0;0;0;0;0;0;0;0;0;0;0
Q9H2C0;0;0;0;0;0;0;0;0;0;0;0;0
Q9H2D6-5;1;1;1;1;1;1;1;1;1;1;1;1
Q9H2G2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H2M9;0;0;0;0;0;0;0;0;0;0;0;0
Q9H2P0;0;0;0;0;0;0;0;0;0;0;0;0
Q9H2U1-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3C7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3K6;0;1;0;0;0;0;0;0;0;0;1;0
Q9H3N1;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3P7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3Q1;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3S7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3U1-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H425;0;0;0;0;0;0;0;0;0;0;0;0
Q9H4G0-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H4P4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6S0;0;1;1;0;0;1;0;0;0;1;1;1
Q9H6T3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6U6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6X2-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H773;1;1;1;1;1;1;0;1;1;1;1;1
Q9H788;0;0;0;0;0;0;0;0;0;0;0;0
Q9H792;0;0;0;0;0;0;0;0;0;0;0;0
Q9H7D7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H7E9;0;0;0;0;0;0;0;0;0;0;0;0
Q9H7P9-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H7S9;0;0;0;0;0;0;0;0;0;0;0;0
Q9H974-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H9A5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H9A6;0;0;0;0;0;0;0;0;0;0;0;0
Q9H9B4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H9T3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9HAD4;0;0;0;0;0;0;0;0;0;0;0;0
Q9HAU0;1;0;1;0;0;0;0;0;0;1;0;1
Q9HAU5;0;0;0;0;0;0;0;0;0;0;0;0
Q9HAV4;0;0;0;0;0;0;0;0;0;0;0;0
Q9HB07;0;0;0;0;0;0;0;0;0;0;0;0
Q9HB21;0;0;0;0;0;0;0;0;0;0;0;0
Q9HB71;1;0;1;1;1;0;1;1;0;1;1;0
Q9HCC0;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCD6;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCM4-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCU5;0;0;0;0;0;0;0;0;0;0;0;0
Q9HD20-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9HDC5;0;0;0;0;0;0;0;0;0;0;0;0
Q9NNW5;1;1;1;1;1;1;1;1;1;1;1;1
Q9NP61-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NP72;0;0;0;0;0;0;0;0;0;0;0;0
Q9NPH2;1;1;1;1;1;1;1;1;1;1;1;1
Q9NPQ8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQ29;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQ66-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQC3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQT8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQW6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQX3;1;1;0;0;1;0;1;1;1;1;1;1
Q9NR09;0;0;0;0;0;0;0;0;0;0;0;0
Q9NR12-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NR30;0;0;0;0;0;0;0;0;0;0;0;0
Q9NR50;0;0;0;0;0;0;0;0;1;0;0;0
Q9NRF2-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRG9;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRL2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRX1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRY4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRY6;0;0;0;0;0;0;0;0;0;0;0;0
Q9NS69;0;0;0;0;0;0;0;0;0;0;0;0
Q9NSD9;0;0;0;0;0;0;0;0;0;0;0;0
Q9NSI2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NSK0;0;0;0;0;0;0;0;0;0;0;0;0
Q9NSV4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NT62;0;0;0;0;0;0;0;0;0;0;0;0
Q9NTJ3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NU22;0;0;0;0;0;0;0;0;0;0;0;0
Q9NUL7;0;0;0;0;0;0;0;0;0;0;0;0
Q9NUP9;1;1;1;0;1;0;0;0;1;1;1;1
Q9NUQ3;1;1;1;1;1;1;1;1;1;1;1;1
Q9NUQ8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NV70-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NV96-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVE7;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVH2-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVI1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVI7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVN8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NW64;0;0;0;0;0;0;0;0;0;0;0;0
Q9NWB6;0;0;0;0;0;0;0;0;0;0;0;0
Q9NX20;0;0;0;0;0;0;0;0;0;0;0;0
Q9NX58;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXF1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXR1-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXV2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NY93-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NYJ8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NYL9;0;0;0;0;0;0;0;0;0;0;0;0
Q9NYP9;0;0;0;0;0;0;0;0;0;0;0;0
Q9NYY8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NYZ3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZ01;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZ09-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZ56;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZB2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZI8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZT1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZZ3;0;0;0;0;0;0;0;0;0;0;0;0
Q9P035;0;0;0;0;0;0;0;0;0;0;0;0
Q9P0J0;0;0;0;0;0;0;0;0;0;0;0;0
Q9P0K7;1;1;1;1;1;1;1;1;1;1;1;1
Q9P0L0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9P0V3;0;0;0;0;0;0;0;0;0;0;0;0
Q9P1Y5;0;0;0;0;0;0;0;0;0;0;0;0
Q9P206-2;1;1;1;0;1;1;1;1;0;1;1;1
Q9P244;0;0;0;0;0;0;0;0;0;0;0;0
Q9P253;0;0;0;0;0;0;0;0;0;0;0;0
Q9P258;0;0;0;1;0;0;0;0;0;0;0;0
Q9P265;0;0;0;0;0;0;0;0;0;0;0;0
Q9P273;1;1;1;0;1;0;0;0;1;0;1;0
Q9P287-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9P2B4;0;0;0;0;0;0;0;0;0;0;0;0
Q9P2J5;0;0;1;0;0;1;0;0;1;0;0;1
Q9P2N5;0;0;0;0;0;0;0;0;0;0;0;0
Q9P2R3;0;0;0;0;0;0;0;0;0;0;0;0
Q9P2R7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBB4;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBB6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBC2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBE0;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBF2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBI6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBT2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBT7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBV8;0;0;0;0;0;0;0;0;0;0;0;0
Q9UDY2;1;1;1;1;1;1;1;1;1;1;1;1
Q9UDY8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UET6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UEY8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UFC0;0;0;0;0;0;0;0;0;0;0;0;0
Q9UG63;0;0;0;0;0;0;0;0;0;0;0;0
Q9UGI8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UGJ1-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UGP4;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHB6;1;1;0;0;0;0;0;1;0;0;1;0
Q9UHB9;0;0;0;1;0;1;0;0;1;0;0;0
Q9UHD1;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHD2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHD8-5;0;1;1;0;0;0;0;0;0;0;0;0
Q9UHI6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHN6-2;1;1;1;0;1;1;0;1;1;0;1;1
Q9UHR4;1;1;1;1;1;1;1;1;1;1;1;1
Q9UHV9;0;0;0;0;0;0;0;0;0;0;0;0
Q9UI12-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UIA9;0;0;0;0;0;0;0;0;0;0;0;0
Q9UIW2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJC3;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJF2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJS0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJU6-2;1;1;1;1;1;1;1;1;1;1;1;1
Q9UJX2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJX3;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJZ1;0;0;0;0;0;0;0;0;0;0;0;0
Q9UK41;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKE5-8;0;1;1;0;1;0;0;1;0;0;1;0
Q9UKF6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKK3;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKT4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKY7;0;0;0;0;0;0;0;0;0;0;0;0
Q9UL15-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UL25;0;0;0;0;0;0;0;0;0;0;0;0
Q9UL54-2;1;1;1;0;0;0;0;0;0;0;1;0
Q9ULB5;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULF5;0;1;0;0;1;0;0;1;1;0;1;0
Q9ULH0-2;1;1;0;0;1;0;1;1;1;1;1;0
Q9ULK5;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULV0;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULV4-3;1;1;1;1;1;1;1;1;1;1;1;1
Q9ULW0;1;1;1;1;1;1;1;1;1;1;1;1
Q9ULX3;0;0;0;0;0;0;0;0;0;0;1;1
Q9UMS4;0;0;0;0;0;0;0;0;0;0;0;0
Q9UMX5;0;0;0;0;0;0;0;0;0;0;0;0
Q9UN37;0;0;0;0;0;0;0;0;0;0;0;0
Q9UN86-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UNE7;0;0;0;0;0;0;0;0;0;0;0;0
Q9UNF0;1;1;0;1;0;0;1;0;0;1;1;0
Q9UNQ2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UNY4;0;0;0;0;0;0;0;0;0;0;0;0
Q9UNZ2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPN7;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPR0;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPR3;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPU5;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPY3;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPY6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UQ13;0;0;0;0;0;0;0;0;0;0;0;0
Q9UQ35;0;0;0;0;0;0;0;0;0;0;0;0
Q9UQ80;0;0;0;0;0;0;0;0;0;0;0;0
Q9UQB8-2;1;1;1;1;1;1;1;1;1;1;1;1
Q9UQE7;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y224;0;1;0;0;1;0;0;1;0;0;1;0
Q9Y230;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y243;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y265;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y266;1;0;0;1;0;0;0;1;0;1;1;0
Q9Y277;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y285;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y289;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y295;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2A7;1;1;1;1;1;1;1;1;1;1;1;0
Q9Y2D5-6;0;1;1;0;1;0;0;1;1;0;1;1
Q9Y2G0;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2H1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2I1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2J2-2;1;1;1;1;1;1;1;1;1;1;1;1
Q9Y2L1;0;0;1;0;0;1;0;0;1;0;0;1
Q9Y2L9-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2R4;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2T2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2U8;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2V2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2X3;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2X7;1;1;0;1;1;0;1;1;0;1;1;0
Q9Y2Z0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2Z4;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y305-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y371;1;1;0;0;1;0;0;1;0;0;1;0
Q9Y383;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3D0;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3D9;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3F4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3I0;1;1;1;0;1;1;1;1;1;1;1;1
Q9Y3L5;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3R5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3T9;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3U8;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3Z3;0;0;0;0;0;0;0;0;0;0;0;0
V9GY01;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y450;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y490;1;1;1;1;1;1;1;1;1;1;1;1
Q9Y4D1-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4E8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4F1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4G8;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4H2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4J8-2;1;1;1;0;1;0;1;1;1;1;1;1
Q9Y4R8;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4W2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4W6;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y508;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y570;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y597;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5A9;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5K6;1;1;1;1;1;1;1;1;1;1;1;1
Q9Y5L0-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5M8;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5Q8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5Q9;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5S2;1;1;1;0;1;1;0;1;1;1;1;1
Q9Y5X1;1;1;1;0;1;0;0;1;0;0;1;0
Q9Y5Y0;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5Y2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y613;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y624;0;1;0;0;0;0;0;0;0;0;1;0
Q9Y678;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y679;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6A5;0;0;0;0;0;0;0;1;0;0;1;0
Q9Y6G9;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6I3-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6M4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6M5;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6M7-7;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6W5;1;1;1;1;1;1;1;1;1;1;1;1
Q9Y6Y8;0;0;0;0;0;0;0;0;0;0;1;0
R4GMM8;0;0;0;0;0;0;0;0;0;0;0;0
R4GNH3;0;0;0;0;0;0;0;0;0;0;0;0
S4R3H4;0;0;0;0;0;0;0;0;0;0;0;0
A0A024RA52;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WT45;0;0;0;0;0;0;0;0;0;0;0;0
J3KPF9;0;0;0;0;0;0;0;0;0;0;0;0
A0A087X054;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MRN5;0;0;0;0;0;0;0;0;0;0;0;0
A0A1B0GV98;0;0;0;0;0;0;0;0;0;0;0;0
J3KQ18;0;0;0;0;0;0;0;0;0;0;0;0
A6NKT7;0;0;0;0;0;0;0;0;0;0;0;0
B0QY16;0;0;0;0;0;0;0;0;0;0;0;0
F8VR50;0;0;0;0;0;0;0;0;0;0;0;0
E5RJY1;0;0;0;0;0;0;0;0;0;0;0;0
E9PGZ4;0;0;0;0;0;0;0;0;0;0;0;0
I3L1H5;0;0;0;0;0;0;0;0;0;0;0;0
J3QSV6;0;0;0;0;0;0;0;0;0;0;0;0
M0R226;0;0;0;0;0;0;0;0;0;0;0;0
O00165;0;0;0;0;0;0;0;0;0;0;0;0
O14777;0;0;0;0;0;0;0;0;0;0;0;0
Q5VZY9;0;0;0;0;0;0;0;0;0;0;0;0
O75223;0;0;0;0;0;0;0;0;0;0;0;0
O94925-3;0;0;0;0;0;0;0;0;0;0;0;0
O95905;0;0;0;0;0;0;0;0;0;0;0;0
P00558;0;0;0;0;0;0;0;0;0;0;0;0
P04350;0;0;0;0;0;0;0;0;0;0;0;0
P10644;0;0;0;0;0;0;0;0;0;0;0;0
P12074;0;0;0;0;0;0;0;0;0;0;0;0
P13861-2;0;0;0;0;0;0;0;0;0;0;0;0
P15260;0;0;0;0;0;0;0;0;0;0;0;0
P16949;0;0;0;0;0;0;0;0;0;0;0;0
P19623;0;0;0;0;0;0;0;0;0;0;0;0
P19838;0;0;0;0;0;0;0;0;0;0;0;0
P20042;0;0;0;0;1;0;0;1;0;0;0;0
P25325-2;0;0;0;0;0;0;0;0;0;0;0;0
P25490;0;0;0;0;0;0;0;0;0;0;0;0
P27694;0;0;0;0;0;0;0;0;0;0;0;0
P30101;0;0;0;0;0;0;0;0;0;0;0;0
P31930;0;0;0;0;0;0;0;0;0;0;0;0
P36404;0;0;0;0;0;0;0;0;0;0;0;0
P41227;0;0;0;0;0;0;0;0;0;0;0;0
P46013-2;0;0;0;0;0;0;0;0;0;0;0;0
P48735;0;0;0;0;0;0;0;0;0;0;0;0
P50552;0;0;0;0;0;0;0;0;0;0;0;0
P50579-3;0;0;0;0;0;0;0;0;0;0;0;0
P53597;0;0;0;0;0;0;0;0;0;0;0;0
P54652;0;0;0;0;0;0;0;0;0;0;0;0
P54687-4;0;0;0;0;0;0;0;0;0;0;0;0
P57740;0;0;0;0;0;0;0;0;0;0;0;0
P60763;0;0;0;0;0;0;0;0;0;0;0;0
P61088;0;0;0;0;0;0;0;0;0;0;0;0
P61769;0;0;0;0;0;0;0;1;0;0;0;0
P61956-2;0;0;0;0;0;0;0;0;0;0;0;0
P62987;0;0;0;0;0;0;0;0;0;0;0;0
P68133;0;0;0;0;0;1;1;0;0;0;0;0
Q13907;0;0;0;0;0;0;0;0;0;0;0;0
Q5JTD0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q5VUA4;0;0;0;0;0;0;0;0;0;0;0;0
Q7Z5K2;0;0;0;0;0;0;0;0;0;0;0;0
Q86W56-3;0;0;0;0;0;0;0;0;0;0;0;0
Q8IW35;0;0;0;0;0;0;0;0;0;0;0;0
Q8N7R7-3;0;0;0;0;0;0;0;0;0;0;0;0
Q8NBF2;0;0;0;0;0;0;0;0;0;0;0;0
Q8NFH5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8WUX2;0;0;0;0;0;0;0;0;0;0;0;0
Q8WXX5;0;0;0;0;0;0;0;0;0;0;0;0
Q92845-4;0;0;0;0;0;0;0;0;0;0;0;0
Q96D53;0;0;0;0;0;0;0;0;0;0;0;0
Q96QA5;0;0;0;0;0;0;0;0;0;0;0;0
Q9BPZ7-5;0;0;0;0;0;0;0;0;0;0;0;0
Q9BQ39;0;0;0;0;0;0;0;0;0;0;0;0
Q9BU76;0;0;0;0;0;0;0;0;0;0;0;0
Q9BYJ9;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZE4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQS1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NS87;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXH9-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9P1Z2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UGP8;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKA4;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y478;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4K3;0;0;0;0;0;0;0;0;0;0;0;0
A0A024RAC6;0;0;0;0;0;0;0;0;0;0;0;0
Q9BRT8;0;0;0;0;0;0;0;0;0;0;0;0
F8W8R3;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WWP4;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MQU6;0;0;0;0;0;0;0;0;0;0;0;0
A0A0B4J1Z1;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHX1;0;0;0;0;0;0;0;0;0;0;0;0
A0A0U1RQE4;0;0;0;0;0;0;0;0;0;0;0;0
H0YMA4;0;0;0;0;0;0;0;0;0;0;0;0
A0A0U1RRM1;0;0;0;0;0;0;0;0;0;0;0;0
A0A1B0GVL3;0;0;0;0;0;0;0;0;0;0;0;0
F5H4Q5;0;0;0;0;0;0;0;0;0;0;0;0
B1AK81;0;0;0;0;0;0;0;0;0;0;0;0
B1AKR6;0;0;0;0;0;0;0;0;0;0;0;0
H0YKQ8;0;0;0;0;0;0;0;0;0;0;0;0
C9JQQ5;0;0;0;0;0;0;0;0;0;0;0;0
B7Z5N5;0;0;0;0;0;0;0;0;0;0;0;0
B7Z7F3;0;0;0;0;0;0;0;0;0;0;0;0
B8ZZN6;0;0;0;0;0;0;0;0;0;0;0;0
H7C1T3;0;0;0;0;0;0;0;0;0;0;0;0
D6RAX7;0;0;0;0;0;0;0;0;0;0;0;0
E7EVB6;0;0;0;0;0;0;0;0;0;0;0;0
E9PB61;0;0;0;0;0;0;0;0;0;0;0;0
E9PEB5;0;0;0;0;0;0;0;0;0;0;0;0
E9PEI0;0;0;0;0;0;0;0;0;0;0;0;0
E9PEX6;0;0;0;0;0;0;0;0;0;0;0;0
E9PH82;0;0;0;0;0;0;0;0;0;0;0;0
H0Y742;0;0;0;0;0;0;0;0;0;0;0;0
E9PKP7;0;0;0;0;0;0;0;0;0;0;0;0
E9PSG0;0;0;0;0;0;0;0;0;0;0;0;0
F1DAL9;0;0;0;0;0;0;0;0;0;0;0;0
Q6ZU35;0;0;0;0;0;0;0;0;0;0;0;0
F6T1Q0;0;0;0;0;0;0;0;0;0;0;0;0
F8VY04;0;0;0;0;0;0;0;0;0;0;0;0
F8VYE8;0;0;0;0;0;0;0;0;0;0;0;0
F8WAN1;0;0;0;0;0;0;0;0;0;0;0;0
H0Y360;0;0;0;0;0;0;0;0;0;0;0;0
H0Y3N9;0;0;0;0;0;0;0;0;0;0;0;0
Q96EY4;0;0;0;0;0;0;0;0;0;0;0;0
H3BP71;0;0;0;0;0;0;0;0;0;0;0;0
H3BPK3;0;0;0;0;0;0;0;0;0;0;0;0
H3BRL9;0;0;0;0;0;0;0;0;0;0;0;0
H3BRM0;0;0;0;0;0;0;0;0;0;0;0;0
Q9H3G5;0;0;0;0;0;0;0;0;0;0;0;0
I3L100;0;0;0;0;0;0;0;0;0;0;0;0
J3KRA9;0;0;0;0;0;0;0;0;0;0;0;0
K4DI93;0;0;0;0;0;0;0;0;0;0;0;0
K7EIE8;0;0;0;0;0;0;0;0;0;0;0;0
